firstbridge_id,composite_ticker,sponsor,as_of_date,asset_class
1e99f2ee37194aea9b82e8c0bb0d58ab,GPTS,Leverage Shares,2024-12-06,Equities (Stocks)
1e9a4f835e7c484a9f930c091f64cca4,V3AM,Vanguard,2024-07-31,Equities (Stocks)
1ea0b96e55ec4d6ba1668a1d6fb109ae,VETY,Vanguard,2024-07-31,Bonds
1ef697aac47b4b84839a9d6675a343a4,3TSL,Leverage Shares,2024-12-06,Equities (Stocks)
1f38659085514cbaa23cc1703f49eba7,AMZ1,Leverage Shares,2024-12-06,Equities (Stocks)
1672c6117beb4857b36571616f647329,ASREUA,UBS,2024-10-31,Equities (Stocks)
167bffec979a4d18930fe6bf9980505f,CBSEU,UBS,2024-10-31,Bonds
16aa1842f31948cd963e98b90f53b854,JPE,UBS,2024-10-31,Equities (Stocks)
16d8716246be4e9fa5ddfa72c1f4e025,JT13E,UBS,2024-10-31,Bonds
172cc42bb4be4b0f9532ac42e9456f5c,CBSUSE,UBS,2024-10-31,Bonds
17905d4e0d804125bac0e16adda77522,XLFS,Invesco,2024-12-06,Equities (Stocks)
17f3b4e28ee8418e8425f53bc046655c,V3NL,Vanguard,2024-07-31,Equities (Stocks)
199aa885ea9d4577adc449fffadf831f,HPEM,HSBC,2024-12-11,Equities (Stocks)
1bac0c3123ce46e2967ec5e1c12fe95a,NTSX,Wisdom Tree,2024-09-30,Target Date / Multi-Asset
1cd6cfa575a846d782e4e333fbed1e8d,WCBR,Wisdom Tree,2024-09-30,Equities (Stocks)
1cfddeedfbfe4d38bef9cb6a1b3fd159,DFEA,Wisdom Tree,2024-09-30,Equities (Stocks)
1d24457d061d438196a3c04c3213a6d4,UPVLD,UBS,2024-10-31,Equities (Stocks)
1d3c3fcd065b4bb4a70b0a42a4365b53,MXUD,Invesco,2024-12-06,Equities (Stocks)
1d4aa16c407841b9baa5bcf36a96bdb9,WDESG,UBS,2024-10-31,Equities (Stocks)
1e4f22ea34cd4d8ea87d18b642d59a7f,EMUAA,UBS,2024-10-31,Equities (Stocks)
14eac1e54a5f4287ad904f8273d3b9c6,SPESG,UBS,2024-10-31,Equities (Stocks)
1569e0de2b4b467cade580f87f4a4cfc,HEDF,Wisdom Tree,2024-09-30,Equities (Stocks)
15abb199573a41b9a4976d7a075e0a80,SAND,21Shares,2024-11-27,Other Asset Types
1617206206f34ceea6a85ab0408a5fc5,CHSRII,UBS,2024-10-31,Equities (Stocks)
16361e2477604c0e997ceb3b5c8df610,HODLXGBP,21Shares,2024-11-27,Other Asset Types
1653381726bc439ba12fdc703d19edca,5OGU,OSSIAM ETF,2024-12-11,Equities (Stocks)
16b290f949d24c9cba548448f586e450,AVAXEUR,21Shares,2024-11-27,Other Asset Types
16ce475bab5449f68c7b6fef864d87c6,SS1EUA,UBS,2024-10-31,Bonds
175118d2f5ba426eabbd8acb6f092141,EMLOC,UBS,2024-10-31,Bonds
17ac294dbee64d7eaaa381c6bffc4cfc,H50E,HSBC,2024-12-11,Equities (Stocks)
18757a9351b04efc88a7ec40787df758,CHUSDD,UBS,2024-10-31,Equities (Stocks)
19aaf1f20f424860951f69a407649ea0,PLUSA,UBS,2024-10-31,Commodities & Metals
19ddee6e875b4b13988b349828b859b3,UQLTD,UBS,2024-10-31,Equities (Stocks)
1a005ebad1f24291b552ff6e0b5e39fb,AMKR,21Shares,2024-11-27,Other Asset Types
1a18010d676049fca4e024556798e9f5,INFL10,UBS,2024-10-31,Bonds
1bf079e0af0149479a343ddfd5554ab6,SW2UKD,UBS,2024-10-31,Equities (Stocks)
1c4d62a1abf44392b6d402cfdcdefdff,JPSR,UBS,2024-10-31,Equities (Stocks)
1c508c55a2ca4dc0866102ec1209a389,UT1CHA,UBS,2024-10-31,Bonds
1cd860de4aea402494b5f838ee0a48ab,TIP1G,UBS,2024-10-31,Bonds
1da237fce989480387cd819bbcefce02,AWESG,UBS,2024-10-31,Equities (Stocks)
1da59246a9d44e6da627a7c940855a77,CBUSAC,UBS,2024-10-31,Bonds
154317f2c1a248c8a1d013096f5e2864,V40A,Vanguard,2024-09-30,Target Date / Multi-Asset
1612197b170b4c2abd036868a6583cde,UBUR,UBS,2024-10-31,Equities (Stocks)
165aeb50aeea4fba8d587c57dc196037,STSL,Leverage Shares,2024-12-06,Equities (Stocks)
17af0f02ad3841df8760ae6fb6e73f6a,UKSR,UBS,2024-10-31,Equities (Stocks)
188487bbcabe496baa817256982057c0,VEUR,Vanguard,2024-07-31,Equities (Stocks)
1a70776b412a42e0bacc5885030a1795,AMZN,Leverage Shares,2024-12-06,Equities (Stocks)
1aa80480ba134d72888e4b1ce9200406,3BP,Leverage Shares,2024-12-06,Equities (Stocks)
1d33c3b4d46b46e6afb0fa5d76f436ce,UE31,UBS,2024-10-31,Equities (Stocks)
1d9afb36ef3e401692916839c8809ff1,V3EL,Vanguard,2024-07-31,Equities (Stocks)
1db5116c706c41fca684765717f825a4,AFTM,21Shares,2024-11-27,Other Asset Types
1e63e3d1ca9a4124b6160290a675cc06,3SQ,Leverage Shares,2024-12-06,Equities (Stocks)
1528dec002cb4d1d9ec94016e8a37a5e,TONN,21Shares,2024-11-27,Other Asset Types
15eb24adea274170b000d03bd7359f90,HESS,HSBC,2024-12-11,Equities (Stocks)
18782ab08618418fafc2ad70952de320,AXRP,21Shares,2024-11-27,Other Asset Types
1880a9b651e2486880a2a50492c286a1,OP8E,OSSIAM ETF,2024-12-10,Equities (Stocks)
1ba5644556b0469ba127a3c66785f041,WCBR,Wisdom Tree,2024-09-30,Equities (Stocks)
1e4192c7be3446a99c084abfcf117ab4,5OGE,OSSIAM ETF,2024-12-11,Equities (Stocks)
1ff6dcd3537644fea83ac0f37266674f,BCFI,UBS,2024-10-31,Equities (Stocks)
2040fc89beb54507984b481b9620ec8e,CSY8,UBS,2024-10-31,Equities (Stocks)
20c17285ba86483f9fc6e73aed6af820,H41V,HSBC,2024-12-11,Equities (Stocks)
211f11ab96004d849604d3667e302ee4,H41D,HSBC,2024-12-11,Equities (Stocks)
211f720a96e9456c95b1af7f764ec18d,SC0P,Invesco,2024-12-06,Equities (Stocks)
21815d061fcd4973ad631278ef5663f5,5STI,Leverage Shares,2024-12-06,Bonds
225402b3177740e8964025ed19543913,VAGE,Vanguard,2024-07-31,Bonds
2282e58c857947239cfc2db99e356966,UIMI,UBS,2024-10-31,Equities (Stocks)
22ea1245d44b48b3956766c7604b0aa5,VGEM,Vanguard,2024-07-31,Bonds
23b10c7962d94e3d8fb0b7b7c072156e,BCFG,UBS,2024-10-31,Equities (Stocks)
23d6b4be94444155ae97c613341d74db,UEF9,UBS,2024-10-31,Bonds
24e1d474622e481f82db4d5113665a28,UBU9,UBS,2024-10-31,Equities (Stocks)
260460d9d6f74b0b8a34a01b89ea6e76,WRNA,Wisdom Tree,2024-09-30,Equities (Stocks)
264db00ad04044dcbb32ca2aa3a9d8a4,XL3S,Leverage Shares,2024-12-06,Equities (Stocks)
2742cb8b8bee455e92df5c7b1cec2c29,H4Z6,HSBC,2024-12-11,Equities (Stocks)
281ec723bf2e4beda11396c59cbb2285,SK9A,Expat Capital,2024-11-29,Equities (Stocks)
285b236019384c689e2800a441ff6965,SC0S,Invesco,2024-12-06,Equities (Stocks)
28a683282b944eed8f134a655d5c4d03,IFE5,Leverage Shares,2024-12-06,Bonds
28b747ccc22344f482167fb6f1f13c48,4UBP,UBS,2024-10-31,Bonds
1fa564689cdc40aab8baaf763fecdaed,UC84,UBS,2024-10-31,Bonds
1ffc7d4a954d4c6ca7454da990aafd14,JD1S,Leverage Shares,2024-12-06,Equities (Stocks)
203ba506ae7046e08a38da35efedfa86,H50A,HSBC,2024-12-11,Equities (Stocks)
20412f8ecfba4211a354af89841cf7c0,HPAE,HSBC,2024-12-11,Equities (Stocks)
2076dbc17db241d29dc22108eb86eb21,XSOE,Wisdom Tree,2024-09-30,Equities (Stocks)
20c56dbd5fe445dfbacd8e7f8b4b6cff,HPNA,HSBC,2024-12-11,Equities (Stocks)
2139c4388d9e474ebed336a8491a9c08,HWWA,HSBC,2024-12-11,Equities (Stocks)
215f8f11437340408126e5628a0c0289,3UB,Leverage Shares,2024-12-06,Equities (Stocks)
2163fdac21fc455faf61396c0dbab12f,SBA3,Leverage Shares,2024-12-06,Equities (Stocks)
218361a4b112472683d248df7c632be7,HPRA,HSBC,2024-12-11,Equities (Stocks)
21842709502d42e29eaefcbe0915fc73,GOOS,Leverage Shares,2024-12-06,Equities (Stocks)
218c662d615b47aabdb08ddf35309014,CHTE,UBS,2024-10-31,Equities (Stocks)
21dd7a6c8fad4cb186120f36fd517f00,VDTA,Vanguard,2024-07-31,Bonds
2298e14d3298499aa668b22ba61d3157,SJPM,Leverage Shares,2024-12-06,Equities (Stocks)
22c0b3c624e74918ba8a98dd968b8146,V3RP,Vanguard,2024-07-31,Bonds
22dcc473c352458496e69faf061f7979,3PYP,Leverage Shares,2024-12-06,Equities (Stocks)
22fd11bfd7d84b37867fc763ed91d3f8,QGRP,Wisdom Tree,2024-09-30,Equities (Stocks)
2307a06d30cb47d3b6e974f187fe5792,VDEM,Vanguard,2024-07-31,Equities (Stocks)
23127424d0444064845032ae1a74be3d,DXJZ,Wisdom Tree,2024-09-30,Equities (Stocks)
232a229818834ea4baac60f1cc6d317a,COGO,Wisdom Tree,2024-09-30,Bonds
2331b0bca1d34269979f9c4de8455f06,AAPI,Leverage Shares,2024-12-06,Equities (Stocks)
23906cd0137744fd9fd4dd067f8e17ac,HUKX,HSBC,2024-12-11,Equities (Stocks)
23a99901f93c425b9a833d8cf223ec87,3VT,Leverage Shares,2024-12-06,Equities (Stocks)
24ecebe4f835477da86556a71c5720d5,3SBE,Leverage Shares,2024-12-06,Equities (Stocks)
25b77fa43b754018aab57c4f5328f43c,SPRE,Leverage Shares,2024-12-06,Equities (Stocks)
26068672fb1442ff8f82a44730893616,UB32,UBS,2024-10-31,Equities (Stocks)
2697758cf5a64910832dcc1ef386c8e5,DGSE,Wisdom Tree,2024-09-30,Equities (Stocks)
26979e6c02304666a79b6ddd5580b293,VEMA,Vanguard,2024-07-31,Bonds
26a2dd71ea0141e59a1a36431b1e9c6a,UB20,UBS,2024-10-31,Equities (Stocks)
270bac1f4af74c57b653cf51e3957b78,JPM2,Leverage Shares,2024-12-06,Equities (Stocks)
27403d479b0a4d3eb14b029c296c3891,3AMD,Leverage Shares,2024-12-06,Equities (Stocks)
275331ae2beb4c2ba0fe2f92f9b53979,HIDR,HSBC,2024-12-11,Equities (Stocks)
278e896b30834723bdc7f91d423ceeae,3SAA,Leverage Shares,2024-12-06,Equities (Stocks)
27c876cce3ed410986fda63bba6f1c1e,3FBE,Leverage Shares,2024-12-06,Equities (Stocks)
27e95bf859d749f09d6fa415b1f7f2c7,WBLK,Wisdom Tree,2024-09-30,Equities (Stocks)
285b639b3d8f4e5883f66c5f8b3c06ce,VT3,Leverage Shares,2024-12-06,Equities (Stocks)
28740cc915b74778a203e7a34e19150e,HIND,HSBC,2024-12-11,Equities (Stocks)
28cd5bd9fe02416c87c630f28cb8a176,HSEU,HSBC,2024-12-11,Equities (Stocks)
1f8c2b8cff9d491b8f6b048ec7dd45e4,CBUS,UBS,2024-10-31,Bonds
1ff44b0aa1654c9d87b3acf0d81ff075,VCDE,Vanguard,2024-07-31,Bonds
20ac46423120446790e2efa72382f4a5,CANEUA,UBS,2024-10-31,Equities (Stocks)
213df877798c4563b860c05a84457c0c,3SQ,Leverage Shares,2024-12-06,Equities (Stocks)
2245f3c4b93343a3b7b90a23de97c847,GSGR,Goldman Sachs,2024-12-06,Bonds
2336d8e839094a7ab38c73a730b709f1,HEDJ,Wisdom Tree,2024-09-30,Equities (Stocks)
23962245c0fd4dc5bd5c906568f9738f,HSEU,HSBC,2024-12-11,Equities (Stocks)
23d9b9a039934d8aae3c451d66e230ed,EURPA,UBS,2024-10-31,Equities (Stocks)
264e3734200344879d169b89e0a75f70,ACWIE,UBS,2024-10-31,Equities (Stocks)
27b6566511f54931aa8206edb9a4d325,VNGA60,Vanguard,2024-09-30,Target Date / Multi-Asset
2846a86bb1714b339044b19f5ebbea3e,DEM,Wisdom Tree,2024-09-30,Equities (Stocks)
28d0b9d25f3d4308a1ae074b5a84e7d0,HPJP,HSBC,2024-12-11,Equities (Stocks)
1f5a9dd067b241f89c087daa087080c1,MLPD,Invesco,2024-12-06,Other Asset Types
1fb2e22d60494a7fa315ada72d7b34b2,HSPX,HSBC,2024-12-11,Equities (Stocks)
1fd8211e3a0e470898985f3f6e7db117,SHEMBA,UBS,2024-10-31,Bonds
1fda96f0941b4cedb1557367c1ec7227,EMMUKD,UBS,2024-10-31,Equities (Stocks)
1fe14399477e4332b33e123606a092f6,SBEMH,UBS,2024-10-31,Bonds
200b1839635f4006ad6c17784e65d0d0,HSTE,HSBC,2024-12-11,Equities (Stocks)
2010f517f58f44839d635d044f8e618e,AWSRIS,UBS,2024-10-31,Equities (Stocks)
203d49b639d6446f90975638ec8ff706,HMWA,HSBC,2024-12-11,Equities (Stocks)
2065da21a38c4e84ae14d5786e478824,VUCP,Vanguard,2024-07-31,Bonds
20741b1e979a4cc48c1409303e894599,WSRIA,UBS,2024-10-31,Equities (Stocks)
20caf1f2855b4fe6a5ef3a8603a2e5ad,ACWIE,UBS,2024-10-31,Equities (Stocks)
20dbf494e50a4df4b5c44ab6afb83757,UT7CHA,UBS,2024-10-31,Bonds
21032744c0a945ccaaebd023ab751fe8,AWESGW,UBS,2024-10-31,Equities (Stocks)
218b9c56c7bc4328bf977d588ef2cff0,OG35,OSSIAM ETF,2024-12-10,Bonds
21a2dd29f0734954b22da77f82043420,BCCMA,UBS,2024-10-31,Commodities & Metals
21c24552885e4df3bfcc7299d447d3a8,AUUSIC,UBS,2024-10-31,Commodities & Metals
2384050ce83c44fc952ca3b0537c3264,AXLM,21Shares,2024-11-27,Other Asset Types
23952cd184d34c6fa2ce7bd378ecde43,JT13,UBS,2024-10-31,Bonds
23aab1e2be22452b9364d7ab377a37ad,CBUS5E,UBS,2024-10-31,Bonds
23ded1339c7d43e19570ace0fc17de86,HODLVGBP,21Shares,2024-11-27,Other Asset Types
2423c81bcbd540699e7af5dd0b9e8321,POLYGBP,21Shares,2024-11-27,Other Asset Types
246cd7b5f5304e1aa87dc1f4513b3beb,HPAU,HSBC,2024-12-11,Equities (Stocks)
257667e5f5af43d29791a8d4744ef099,HIEM,HSBC,2024-12-11,Equities (Stocks)
2583b8c6200e4bb9ba0d16198200ae0a,JPSRE,UBS,2024-10-31,Equities (Stocks)
25b1578138a541328531a3a5c3190e85,ATOMCHF,21Shares,2024-11-27,Other Asset Types
25b63adc4b4c4aadac0165ae11b9d038,AWSRIW,UBS,2024-10-31,Equities (Stocks)
25da81cc288d45349dfa535f5eff04f8,X7PS,Invesco,2024-12-06,Equities (Stocks)
269f292c81df4f79a753342efe7748be,POLY,21Shares,2024-11-27,Other Asset Types
26a10364939f48e3b270da122bc777a3,AAVE,21Shares,2024-11-27,Other Asset Types
26b7329d68c441a3a6b85d783ec30782,ESRCHA,UBS,2024-10-31,Equities (Stocks)
278a80106b1d4a6abb2b46ab4f977cd4,LINK,21Shares,2024-11-27,Other Asset Types
2832a5657eb54798a5a265fcc6d7eee2,CORPSC,UBS,2024-10-31,Bonds
20423ead949f4a87bf02ac8fa70573c4,3CRM,Leverage Shares,2024-12-06,Equities (Stocks)
20ace311f8c04957b0b4bc11a5469159,UIMD,UBS,2024-10-31,Equities (Stocks)
20ee56b34bc5493d9c6afd7677328345,2NVD,Leverage Shares,2024-12-06,Equities (Stocks)
2199cabdfdce4649b38b2142df293ad5,LIDO,21Shares,2024-11-27,Other Asset Types
226902a3fa0f4c9caef3e76bfc2ddc7e,RNDR,21Shares,2024-11-27,Other Asset Types
22faae3fcb114ddc8599d870ad4fb699,ATOM,21Shares,2024-11-27,Other Asset Types
246b4fd1a6a44ec2a4122a99f4d8ebe4,UIMT,UBS,2024-10-31,Equities (Stocks)
24885a6ad8a444baa5722e4ac81c7fd7,GSSS,Leverage Shares,2024-12-06,Equities (Stocks)
253fcac90cd24230b1afe75ffd39f25a,TONN,21Shares,2024-11-27,Other Asset Types
268b3a416e40426ca0b5426141069fca,UIMR,UBS,2024-10-31,Equities (Stocks)
26acaa510b884d6686f1f201556cbf65,V3NL,Vanguard,2024-07-31,Equities (Stocks)
26fbd991fa3a4e9caec666a92840087b,UEF6,UBS,2024-10-31,Bonds
27345d42f66b46f8a7ff6bfcf027bfa1,APTOS,21Shares,2024-11-27,Other Asset Types
274f8db95adc4bc9aa2c6acbbe767968,UEFF,UBS,2024-10-31,Bonds
233149247d244e9c8823a6f1aba9bedc,AETH,21Shares,2024-11-27,Other Asset Types
201ef181e9b74d3d94788ab74348d719,ASTX,21Shares,2024-11-27,Other Asset Types
2102865afe6e4d12a0472da729fdb11c,VOLT,Wisdom Tree,2024-09-30,Equities (Stocks)
226ffbceae6e49cb9c9c4164dbfee65d,AVAX,21Shares,2024-11-27,Other Asset Types
27695dbec41d421792c3a002d2a99381,VUSA,Vanguard,2024-07-31,Equities (Stocks)
2648ded3ffa440a79339f727504e7531,GQGD,Dokhod,2022-03-02,Equities (Stocks)
297aa20a72c84074bfd241c0b9dedc7a,UIM9,UBS,2024-10-31,Equities (Stocks)
2a54c9d0408e42418122f9017f672419,BCFE,UBS,2024-10-31,Commodities & Metals
2b1c3b75f87c497197df216b53bc9846,VWCG,Vanguard,2024-07-31,Equities (Stocks)
2bad66ffcc634f20991c4d7d3e8e8bca,UIC2,UBS,2024-10-31,Equities (Stocks)
2ce76aeb4a794cf4841b65a975284004,UIM5,UBS,2024-10-31,Equities (Stocks)
2cf0a30262594bce873448b46ac70af2,2UNI,21Shares,2024-11-27,Other Asset Types
2cfa70c26493495f93c5f2de7ba3a0b0,PLTS,Leverage Shares,2024-12-06,Equities (Stocks)
2d3187961b5449b79c9590c944d4318e,AMU3,Leverage Shares,2024-12-06,Equities (Stocks)
2d59d9801b604cf7bb84a2865b2ec42e,XAAG,Invesco,2024-12-06,Commodities & Metals
2d8973ea47284d7b8dcd8228cb858152,3TSA,Leverage Shares,2024-12-06,Equities (Stocks)
2ec121f1178b43d1ab8d430a00b66c76,WTED,Wisdom Tree,2024-09-30,Equities (Stocks)
2f2ec850797040b6b42c1d7bb3a879d5,WMGT,Wisdom Tree,2024-09-30,Equities (Stocks)
2f3b4e0ef2044c419738e76c161e2464,WTEH,Wisdom Tree,2024-09-30,Commodities & Metals
2f51b8284784445cb96a60384782e001,SUBR,Leverage Shares,2024-12-06,Equities (Stocks)
2fb083bff1254b32be2f95abd5c46728,U1FB,UBS,2024-10-31,Equities (Stocks)
30464574aeb94cf5b53db87e1ac6c7fc,UIC1,UBS,2024-10-31,Equities (Stocks)
3081ea376ac24cb19edb7cd0e2ee9a60,OG35,OSSIAM ETF,2024-12-10,Bonds
321625b906e243a5b7ed0a33f8794602,PLT3,Leverage Shares,2024-12-06,Equities (Stocks)
3229f5ccf7dc48f2aba2312b5f44a05c,USUP,UBS,2024-10-31,Equities (Stocks)
3256ee0119e04ade962184fc6d23825c,1NDA,Leverage Shares,2024-12-06,Equities (Stocks)
32ced61c615f433eba36a17ffbd9d6c8,V3PA,Vanguard,2024-07-31,Equities (Stocks)
330ab192ee5c4e81ad81fe2bf1e73083,4UBB,UBS,2024-10-31,Equities (Stocks)
333178de82c14f80b72e43497df15b4a,UET5,UBS,2024-10-31,Equities (Stocks)
335e6e90fcab4809a718d116dddc44d8,UEFY,UBS,2024-10-31,Bonds
337d64e41e244c9eb69fdf15be918b28,V80A,Vanguard,2024-09-30,Target Date / Multi-Asset
28f5306ebb554ff8805b4c68d0da110f,HUKD,HSBC,2024-12-11,Equities (Stocks)
29535e3f2cbe41f6a2fb090f3ebdff56,VMIG,Vanguard,2024-07-31,Equities (Stocks)
2965a1fb569b4942a3d38edcd11a470f,CHI3,Leverage Shares,2024-12-06,Equities (Stocks)
29b9092eb8fc452eaa3ae20cf72962f4,TI5S,Leverage Shares,2024-12-06,Bonds
2a376e1eb68d4483b94c66f5a59f5033,SAKE,Leverage Shares,2024-12-06,Equities (Stocks)
2b0c2557c4a84451a1bca4d6ef671007,5STI,Leverage Shares,2024-12-06,Bonds
2bd356b53f564d90a751fda562b2461d,UCAP,OSSIAM ETF,2024-12-11,Equities (Stocks)
2c696a6faeed48dba746f0df318433b2,ETHC,21Shares,2024-11-27,Other Asset Types
2c707127d91749708bd7c660f15a462a,UB06,UBS,2024-10-31,Equities (Stocks)
2ca454ca2939478389b3e0c1392ae86e,V3SS,Vanguard,2024-07-31,Bonds
2cd788a1ab6e484584670ecccc0bedab,UC82,UBS,2024-10-31,Bonds
2e7a96b759ce45ffbb5520fb9a097a4e,2OIL,Leverage Shares,2024-12-06,Commodities & Metals
2ec07d72cde34108a249f83643344f95,XLYP,Invesco,2024-12-06,Equities (Stocks)
2ec6e054b43e459e877f87c9ab6e91d7,HEDJ,Wisdom Tree,2024-09-30,Equities (Stocks)
2ed4eb32c2bd45628ae2d89521f5047f,HPEF,HSBC,2024-12-11,Equities (Stocks)
2f48486e80d54539b53fbe43669f7acf,3MSF,Leverage Shares,2024-12-06,Equities (Stocks)
2fa49a85ad504b068a0b578fa6eb4f65,GOOO,Leverage Shares,2024-12-06,Equities (Stocks)
2fb6f40a1ca742f5a7d0ccec2d00bfb6,HMJD,HSBC,2024-12-11,Equities (Stocks)
2ffba8439f6b41e49d1c9e700b598a9d,SSLE,Leverage Shares,2024-12-06,Commodities & Metals
30087fa6ebcf43eb8f4fe5e8c27093f3,VNRG,Vanguard,2024-07-31,Equities (Stocks)
304538f95fbd47f0ae08a6e2675f8a98,UD04,UBS,2024-10-31,Equities (Stocks)
30ed69b279ef436d85971d74c1bee597,SPYP,Leverage Shares,2024-12-06,Equities (Stocks)
30f27c87bd7448f48cf998a13fce95cd,HIUS,HSBC,2024-12-11,Equities (Stocks)
310dd2acd66c4609893eaa81c5fbb90d,TS3E,Leverage Shares,2024-12-06,Equities (Stocks)
32513140f3fa4474adfb43429e0fe60b,UPVL,UBS,2024-10-31,Equities (Stocks)
3258985fedf142d8a727de674c4ac183,VHVE,Vanguard,2024-07-31,Equities (Stocks)
32a019d074c1418b94ace7de49e5f001,HWVS,HSBC,2024-12-11,Equities (Stocks)
32b6197cec7e4259a7425606426a59db,KLWD,Wisdom Tree,2024-09-30,Equities (Stocks)
331fcd5b848d4505b1559ce4a29e087a,VAGS,Vanguard,2024-07-31,Bonds
332085dc3b714aa4b7dc508b35ab854f,VHYA,Vanguard,2024-07-31,Equities (Stocks)
3362827188fd40c795d7ccc94894797a,HLAL,Leverage Shares,2024-12-06,Equities (Stocks)
2aa64d92f4a841b18d7b9646a04610a6,UQLTE,UBS,2024-10-31,Equities (Stocks)
2aa77cd194ca40029c6cc3de79b2b396,CMOC,Invesco,2024-12-06,Commodities & Metals
2b49eb857ffd4c70b731fe6dabc59fc1,3AMD,Leverage Shares,2024-12-06,Equities (Stocks)
2ceeb2af2f334db19ad8ed116bba5315,GGRE,Wisdom Tree,2024-09-30,Equities (Stocks)
2f78fb996d1a4112953b9babbf86b55e,HNCT,HSBC,2024-12-11,Equities (Stocks)
2ff80d5174ca4240938a6cb9fd527398,HPAE,HSBC,2024-12-11,Equities (Stocks)
32e751f693ea4e22b873177c87f44a03,AWSRIE,UBS,2024-10-31,Equities (Stocks)
3324b081d90f4d8aa77770dff6052a00,MAG7,Leverage Shares,2024-12-06,Equities (Stocks)
33446b0d666c45de82b6e7ee34ec3aa1,VECA,Vanguard,2024-07-31,Bonds
28e71af5468243f28f227b0f3acb8b2d,WDESGE,UBS,2024-10-31,Equities (Stocks)
290cbb3d9375408e9e3132eb745af4de,EUSRU,UBS,2024-10-31,Equities (Stocks)
29c71a7ca8fc47febc7a2d8b51b33aa2,TONN,21Shares,2024-11-27,Other Asset Types
2a2ed340387140e1a234fdb59a8cc33d,WSRCHA,UBS,2024-10-31,Equities (Stocks)
2a3f2bb9f0af4736a0398aa1d386206d,DHS,Wisdom Tree,2024-09-30,Equities (Stocks)
2aeddf6516d444a889cb0a7d52894b7c,CAHUSA,UBS,2024-10-31,Equities (Stocks)
2bc80bf0d8d94ca3bd9e333e5a80d2e1,USAUK,UBS,2024-10-31,Equities (Stocks)
2c2e947f7e894dde8dd5dbe4ea77d01a,CCXAG,UBS,2024-10-31,Commodities & Metals
2dec37ae82134ca38f5b9d0a669afb1b,PSRCHA,UBS,2024-10-31,Equities (Stocks)
2e0028d664db4954a3b89d8ba124ca40,CANCDA,UBS,2024-10-31,Equities (Stocks)
2e5347b4357c434b8301b494b86245d8,GSLC,Goldman Sachs,2024-12-02,Equities (Stocks)
2e83b862e74f4b55a2bb60cad66a22af,VOLT,Wisdom Tree,2024-09-30,Equities (Stocks)
2eb6fa577d884497b6ae6f554e7d511d,HODLV,21Shares,2024-11-27,Other Asset Types
2eed2d2dcd3747968cd12ac34e55d632,UKUSDD,UBS,2024-10-31,Equities (Stocks)
2fc9517c50c949d59956b68dc0e7bec5,5ESGS,UBS,2024-10-31,Equities (Stocks)
2fe2d89e38f14fe79baccb970a925c40,ESGGBD,UBS,2024-10-31,Bonds
3082745c60db478c89247db50fb9939c,UST1F,UBS,2024-10-31,Bonds
3095602053f1434e8781665085679930,ABBA,21Shares,2024-11-27,Other Asset Types
32597e369fcb477288936fb2d2d9ff26,USSRI,UBS,2024-10-31,Equities (Stocks)
3263a76d007248a383ba086da1e7f865,MSRUSA,UBS,2024-10-31,Equities (Stocks)
33644b4ca77b4c80b8be28bd78378faf,UKSRE,UBS,2024-10-31,Equities (Stocks)
338b8e01353c4832bfe369a76cc675ab,HPJP,HSBC,2024-12-11,Equities (Stocks)
2a27512cdc7f499989803aa8f2bfdcc9,V20A,Vanguard,2024-09-30,Target Date / Multi-Asset
2a51f131078c4dc1aa05fb3730f2a2f7,V60A,Vanguard,2024-09-30,Target Date / Multi-Asset
2c235da5282648ab99a637b87a214990,3NVD,Leverage Shares,2024-12-06,Equities (Stocks)
2d0500eb24264897a2aa076b29e0bbdc,UIMY,UBS,2024-10-31,Equities (Stocks)
2d0d51d3f5e648d58f3d2a533b098b87,V40D,Vanguard,2024-09-30,Target Date / Multi-Asset
2eb5d6a2dc91438896f0fb50b644c85e,UBUW,UBS,2024-10-31,Equities (Stocks)
306c382e96614c829ec3485d6b918e62,BOLD,21Shares,2024-11-27,Target Date / Multi-Asset
31f3dd5d00b644d5bf175667403102a6,2BRK,Leverage Shares,2024-12-06,Equities (Stocks)
33225c6fb219487c86f07e4423aabe27,ASOL,21Shares,2024-11-27,Other Asset Types
33dc30364f9c4f6d9ee73086ba84e52f,ETHA,21Shares,2024-11-27,Other Asset Types
33ebe19764a549e692f6ef0c569a30a3,V3GF,Vanguard,2024-07-31,Bonds
34dad59cefc54f14a7c26c7a997c6472,UIM7,UBS,2024-10-31,Equities (Stocks)
35bafe0dc94c4441a3468af604713233,UIMC,UBS,2024-10-31,Bonds
36e2a6999b94444f94b6a99b68ec1c0e,CHSD,UBS,2024-10-31,Bonds
37a4b5b5ef5f4b2c83982c4adf5ad68f,CMOC,Invesco,2024-12-06,Commodities & Metals
39ac3a264a4f4622aa321f272954e684,HPAU,HSBC,2024-12-11,Equities (Stocks)
3a227cc3c4604f378055fc1380c75c4e,5SIE,Leverage Shares,2024-12-06,Bonds
3aa4ac6b997d4bc7b2e5f3799160964a,MSSE,Leverage Shares,2024-12-06,Equities (Stocks)
3ab3591c724e4ed6bf912dff8fe44e73,VGOV,Vanguard,2024-07-31,Bonds
3b28c3845b6e43c1978e132d2b0c666b,S3CH,Leverage Shares,2024-12-06,Equities (Stocks)
